,MAINTITLE,S_PARENT_OBJ_ID,S_TC_IN,S_TC_OUT,S_DURATION,EX_OLD_SEG_NUM,EX_OLD_OBJID,S_COMMENTS,S_SESSION,S_DAYS,S_LINEUMPIRE,S_LEGUMPIRE,S_STRIKER,S_NONSTRIKER,S_RUNNER,S_NONRUNNER,S_BOWLER,S_WINNINGBOWL,S_SUPEROVER,S_OVER,S_TEAMSCORE,S_SCORE,S_OFFTHEBAT,S_OVERTHROW,S_SHORTRUN,S_FREEHIT,S_EXTRABALLTYPE,S_NOBALLTYPE,S_BOUNDARYSCORED,S_TYPEOFSHOT,S_BALLTYPE,S_BOUNDARYCOMMENTATORSPICK,S_BOUNDARYCOMMENTATORSNAME,S_CREASEPOSITION,S_3RDUMPIREDECISION,S_WICKETTYPE,S_WICKETTYPE_QUAL,S_FIELDER,S_LOCATION,S_3RDUMPIREREFERRALBY,S_WICKETCOMMENTATORSPICK,S_WICKETCOMMENTATORSNAME,S_BOWLINGANGLE,S_RUNUP,S_APPEAL,S_CATCHAPPEAL,S_RUNOUTAPPEAL,S_LBWAPPEAL,S_STUMPINGAPPEAL,S_HANDLINGTHEBALLAPPEAL,S_OBSTRUCTINGFIELDERAPPEAL,S_UMPIREAPPEAL,S_WARNINGGIVEN,S_FIELDERNAME,S_FIELDERPOSITION,EX_FIELDINGTYPE,EX_FIELDINGTYPE1,S_RELAY,S_DIVE,S_JUMP,S_CHASETYPE,S_POORFIELDING,S_BACKUP,S_BACKUPTYPE,S_COMMENTATORSPICK,S_COMMENTATORSNAME,S_MISSEDCHANCE,S_MISSEDCHANCETYPE,S_MILESTONE,S_MILESTONETYPE,S_BATTINGMILESTONE,S_BATTINGMILESTONEDESC,S_BOWLINGMILESTONE,S_BOWLINGMILESTONEDESC,S_WICKETKEEPINGMILESTONE,S_WICKETKEEPINGMILESTONEDESC,S_FIELDINGMILESTONE,S_FIELDINGMILESTONEDESC,S_ALLROUNDMILESTONE,S_ALLROUNDMILESTONEDESC,S_PARTNERSHIPMILESTONE,S_PARTNERSHIPMILESTONEDESC,S_INDIVIDUALMILESTONEPLAYER,S_INDIVIDUALMILESTONEDESC,S_UMPIRINGMILESTONE,S_UMPIRINGMILESTONEDESC,S_UMPIRINGCOMMENTATORSPICK,S_UMPIRINGCOMMENTATORSNAME,S_CAPTAINCYCOMMENTATORSPICK,S_CAPTAINCYCOMMENTATORSNAME,S_BOWLERSRUNUPCOMMENTATORSPICK,S_BOWLERSRUNUPCOMMENTATORSNAME,S_RUNNINGBWWICKETSCOMMENTATORSPICK,S_RUNNINGBWWICKETSCOMMENTATORSNAME,S_WICKETKEEPINGCOMMENTATORSPICK,S_WICKETKEEPINGCOMMENTATORSNAME,S_BATTINGTYPECOMMENTATORSPICK,S_BATTINGTYPECOMMENTATORSNAME,S_BOWLINGTYPECOMMENTATORSPICK,S_BOWLINGTYPECOMMENTATORSNAME,S_FIELDINGCOMMENTATORSPICK,S_FIELDINGCOMMENTATORSNAME,S_BATSMANWALKINGOFFBEFOREUMPIREDECISION,S_FIELDINGCAPTAINRECALLINGBATSMAN,S_FIELDERAPPLAUDINGBATSMEN,S_FIELDERDECLARINGBOUNDARYONHISOWN,S_ACCEPTINGADROPCATCH,S_UNNECESSARYAPPEALS,S_BATSMANNOTACCEPTINGUMPIREDECISION,S_BODYLINEBOWLING,S_NEGATIVEBOWLING,S_BALLTAMPERING,S_PITCHTAMPERING,S_BOWLINGSPEED,S_GRAPHICS,S_PLAYINGCONDITION,S_GENERALANALYSIS,S_INTERACTION,S_EMOTION,S_EMOTIONPLAYERNAME,S_EMOTIONALASPECTS,S_GESTURE,S_PLAYERSHOWINGGESTURE,S_CAMERAVIEW,S_NORMALCROWD,S_CHEERLEADERS,S_CATCHBYCROWD,S_BANNER,S_MEXICANWAVES,S_COMMENTATORSBOX,S_PAVILLIONDUGOUTDRESSINGROOM,S_SCOREBOARD,S_ELECTRONICDISPLAY,S_FLAGVIEW,S_GROUND,S_OUTSIDESTADIUM,S_PITCH,S_STUMPVIEW,S_TROPHY,S_TEAMWALKINGINTOTHEFIELD,S_PLAYERWALKINGINTOTHEFIELD,S_UMPIRESWALKINGINTOTHEFIELD,S_FIELDERSCLOSINGIN,S_CAMERASHOTTYPE,S_CELEBRITYFOCUS,S_STYLESTATEMENT,S_EXTRAS,S_BRANDFOCUS,S_USUSALCRICKETGEAR,S_PLAYERINTERVIEW,S_MEMORABILIA,S_PLAYERCELEBRATION,S_INTERRUPTION,S_DUETOINCORRECTUMPIRING,S_LIGHTSFAIL,S_BADWEATHER,S_CROWDUNREST,S_SIGHTSCREENADJUSTMENT,S_STREAKERONFIELD,S_BEES,S_DOG,S_BIRD_BIRDS,S_BALLCHANGE,S_DRINKSBREAK,S_ADHOCDRINKSBREAK,S_INNINGSBREAK,S_ROLLINGTHEPITCH,S_BALLLOST,S_CHANGEOFGEAR,S_INJURY,S_CROWDINVASION,S_UNUSUAL,S_REPLAY,S_REPLAYOVER,S_TOTALTEAMWICKET,S_PITCHREPORT,S_TOSS,S_TEAMAREPRESENTATIVE,S_TEAMBREPRESENTATIVE,S_INTERVIEW,S_PRACTICESESSIONS,S_PRESENTATION,S_PRIZEDISTRIBUTION,S_VICTORYLAP,S_ADDITIONALEVENTS,S_EVENTS,S_EVENTTYPE
154,SEGMENT_218,1221976,5575000,5601000,,218,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Misbah-ul-Haq,,,Anil Kumble,,,56.4,165,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,SEGMENT_219,1221976,5605000,5614000,,219,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Misbah-ul-Haq,,,Anil Kumble,,,56.5,165,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,SEGMENT_220,1221976,5618000,5622000,,220,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Misbah-ul-Haq,,,Anil Kumble,,,56.5,165,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,,,,,,,,,,,,,,
157,SEGMENT_221,1221976,5626000,5642000,,221,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Misbah-ul-Haq,,,Anil Kumble,,,57.0,165,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,SEGMENT_222,1221976,5646000,5649000,,222,1327628,Sun View,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Misbah-ul-Haq,Kamran Akmal,,,Harbhajan Singh,,,57.0,165,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,SEGMENT_1,1221976,0,7000,,1,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,SEGMENT_2,1221976,7000,187000,,2,1327628,HIGHLIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,,,,,,,,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,PITCH,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,SEGMENT_3,1221976,187000,259000,,3,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD","TEAM_WALKING_INTO_THE_FIELD,PLAYER_WALKING_INTO_THE_FIELD,UMPIRES_WALKING_INTO_THE_FIELD",ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,SEGMENT_4,1221976,260000,278000,,4,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,SEGMENT_5,1221976,278000,336000,,5,1327628,"VIP''S,Mascot",,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD","PAVILION_DUGOUT,CROWD",ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,SEGMENT_6,1221976,336000,356000,,6,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,SEGMENT_7,1221976,356000,387000,,7,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.1,108,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,MUNAF PATEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,SEGMENT_8,1221976,387000,401000,,8,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,SEGMENT_9,1221976,402000,461000,,9,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.2,108,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,SEGMENT_10,1221976,461000,487000,,10,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.3,108,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,SEGMENT_11,1221976,487000,506000,,11,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
170,SEGMENT_12,1221976,506000,542000,,12,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.4,108,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,SEGMENT_13,1221976,542000,582000,,13,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.5,109,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,SEGMENT_14,1221976,582000,624000,,14,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Younis Khan,Salman Butt,,,Munaf Patel,,,36.0,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,CONSULTATION,,,,,,"BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD",ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,SEGMENT_15,1221976,624000,667000,,15,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,"FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD",PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,SEGMENT_16,1221976,667000,703000,,16,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.1,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,ANIL KUMBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,SEGMENT_17,1221976,703000,733000,,17,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.2,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,ANIL KUMBLE,,,,,,,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
176,SEGMENT_18,1221976,733000,747000,,18,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.3,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,SEGMENT_19,1221976,748000,771000,,19,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.4,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,SEGMENT_20,1221976,771000,786000,,20,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.5,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,SEGMENT_21,1221976,786000,793000,,21,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.5,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,,,,,,,,,,,,,,
180,SEGMENT_22,1221976,794000,821000,,22,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,37.0,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,SEGMENT_23,1221976,821000,854000,,23,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,BOWLING PERFORMANCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,SEGMENT_24,1221976,855000,876000,,24,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Younis Khan,Salman Butt,,,Munaf Patel,,,37.1,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,SEGMENT_25,1221976,876000,881000,,25,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Younis Khan,Salman Butt,,,Munaf Patel,,,37.1,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,,,,,,,,,,,,,,
